pair_label,observable,bin,bin_low_edge,bin_up_edge,correction_factor,stat_unc,scale_unc,pdf_unc,shower_unc,model_unc,total_unc
Herwig_plus,ptlepton,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Herwig_plus,ptlepton,2,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Herwig_plus,ptlepton,3,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Herwig_plus,ptlepton,4,18.0,24.0,0.12849576771259308,0.005048409104347229,7.732212543487549e-05,4.868545147473924e-05,0.0,0.0,0.0050492361187934875
Herwig_plus,ptlepton,5,24.0,30.0,0.5392724275588989,0.009176726453006268,0.0016021132469177246,0.0009937305003404617,0.0,0.0,0.009368381462991238
Herwig_plus,ptlepton,6,30.0,36.0,0.6730664372444153,0.010452628135681152,0.0003972649574279785,0.0002793205203488469,0.0,0.0,0.010463903658092022
Herwig_plus,ptlepton,7,36.0,42.0,0.6861995458602905,0.01126739289611578,0.0005823373794555664,0.00039447375456802547,0.0,0.0,0.011289325542747974
Herwig_plus,ptlepton,8,42.0,48.0,0.7741188406944275,0.013109222054481506,0.00029480457305908203,0.00023767018865328282,0.0,0.0,0.013114689849317074
Herwig_plus,ptlepton,9,48.0,54.0,0.889651358127594,0.016601182520389557,0.0013900399208068848,0.0006341596599668264,0.0,0.0,0.01667134091258049
Herwig_plus,ptlepton,10,54.0,60.0,0.9216976761817932,0.020802726969122887,0.00311356782913208,0.0019343874882906675,0.0,0.0,0.02112320065498352
Herwig_plus,ptlepton,11,60.0,66.0,0.8374991416931152,0.024275919422507286,0.0014906525611877441,0.000722720636986196,0.0,0.0,0.024332378059625626
Herwig_plus,ptlepton,12,66.0,72.0,0.6089668869972229,0.02325025387108326,0.0007240772247314453,0.0004870778357144445,0.0,0.0,0.02326662465929985
Herwig_plus,ptlepton,13,72.0,78.0,0.49245405197143555,0.02378261461853981,0.002626776695251465,0.00046273236512206495,0.0,0.0,0.02393171191215515
Herwig_plus,ptlepton,14,78.0,84.0,0.5365179181098938,0.03256162628531456,0.0031647682189941406,0.0007255069795064628,0.0,0.0,0.03272310644388199
Herwig_plus,ptlepton,15,84.0,90.0,0.4979320168495178,0.03560381010174751,0.0026783347129821777,0.000825023977085948,0.0,0.0,0.035713937133550644
Herwig_plus,ptlepton,16,90.0,96.0,0.5090346336364746,0.04329140484333038,0.0052207112312316895,0.0034880710300058126,0.0,0.0,0.04374435171484947
Herwig_plus,ptlepton,17,96.0,102.0,0.5838012099266052,0.05928611755371094,0.004635632038116455,0.0007047977414913476,0.0,0.0,0.0594712495803833
Herwig_plus,ptlepton,18,102.0,108.0,0.6413992643356323,0.07089526951313019,0.008101940155029297,0.0048752157017588615,0.0,0.0,0.07152306288480759
Herwig_plus,ptlepton,19,108.0,114.0,0.4989950358867645,0.06886784732341766,0.009099751710891724,0.005872247740626335,0.0,0.0,0.06971419602632523
Herwig_plus,ptlepton,20,114.0,120.0,0.5620856881141663,0.09024929255247116,0.005177974700927734,0.0037129689007997513,0.0,0.0,0.09047393500804901
Herwig_plus,ptlepton,21,120.0,150.0,0.5700787305831909,0.05840818211436272,0.0018256902694702148,0.0012855269014835358,0.0,0.0,0.058450847864151
Herwig_plus,ptlepton,22,150.0,180.0,0.7077842950820923,0.11444438248872757,0.004584908485412598,0.004968149121850729,0.0,0.0,0.1146438866853714
Herwig_plus,ptlepton,23,180.0,210.0,0.49899402260780334,0.14609049260616302,0.004747718572616577,0.006483349483460188,0.0,0.0,0.14631132781505585
Herwig_plus,ptlepton,24,210.0,240.0,0.5987927913665771,0.23556382954120636,0.021483540534973145,0.019917989149689674,0.0,0.0,0.2373785674571991
Herwig_plus,ptlepton,25,240.0,270.0,2.0957748889923096,1.7111929655075073,0.12134647369384766,0.10525163263082504,0.0,0.0,1.7187159061431885
Herwig_plus,ptlepton,26,270.0,300.0,1.7464790344238281,1.4612091779708862,0.0851205587387085,0.08537499606609344,0.0,0.0,1.4661741256713867
