pair_label,observable,bin,bin_low_edge,bin_up_edge,correction_factor,stat_unc,scale_unc,pdf_unc,shower_unc,model_unc,total_unc
Pythia_plus,ptlepton,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pythia_plus,ptlepton,2,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pythia_plus,ptlepton,3,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pythia_plus,ptlepton,4,18.0,24.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pythia_plus,ptlepton,5,24.0,30.0,0.6381044387817383,0.01037788949906826,0.0004634261131286621,0.0012766225263476372,0.022930800914764404,0.005846798419952393,0.025875698775053024
Pythia_plus,ptlepton,6,30.0,36.0,0.70892333984375,0.01123098935931921,0.0005195736885070801,0.0013970929430797696,0.01610267162322998,0.00545191764831543,0.020429791882634163
Pythia_plus,ptlepton,7,36.0,42.0,0.6682230830192566,0.011368319392204285,0.000666499137878418,0.00013467443932313472,0.013047337532043457,0.005486726760864258,0.018166953697800636
Pythia_plus,ptlepton,8,42.0,48.0,0.7865545153617859,0.013471915386617184,0.000394284725189209,0.00027543940814211965,0.026767611503601074,0.009121835231781006,0.03132789209485054
Pythia_plus,ptlepton,9,48.0,54.0,1.0727084875106812,0.019172243773937225,0.003016948699951172,0.00263220421038568,0.013185977935791016,0.003425121307373047,0.02385805733501911
Pythia_plus,ptlepton,10,54.0,60.0,0.9179272651672363,0.020334841683506966,5.27501106262207e-05,0.0007031439454294741,0.04766494035720825,0.009666919708251953,0.052720002830028534
Pythia_plus,ptlepton,11,60.0,66.0,0.6504774689674377,0.018995264545083046,0.004548788070678711,0.0008397672208957374,0.0184137225151062,0.01304173469543457,0.029855798929929733
Pythia_plus,ptlepton,12,66.0,72.0,0.5026460886001587,0.01979815401136875,0.006155908107757568,0.0014075934886932373,0.021282672882080078,0.02067464590072632,0.03622480481863022
Pythia_plus,ptlepton,13,72.0,78.0,0.37877005338668823,0.019494568929076195,0.006762415170669556,0.0017068169545382261,0.01740366220474243,0.01469072699546814,0.030779646709561348
Pythia_plus,ptlepton,14,78.0,84.0,0.3386506140232086,0.021844957023859024,0.00881338119506836,0.0014011017046868801,0.03706562519073486,0.015921026468276978,0.046735215932130814
Pythia_plus,ptlepton,15,84.0,90.0,0.33671024441719055,0.026266921311616898,0.007925242185592651,0.0009152653510682285,0.03743201494216919,0.0244295597076416,0.05245529115200043
Pythia_plus,ptlepton,16,90.0,96.0,0.3487400710582733,0.032014790922403336,0.008336067199707031,0.002307554939761758,0.04074060916900635,0.017514944076538086,0.055374473333358765
Pythia_plus,ptlepton,17,96.0,102.0,0.33578184247016907,0.03772715851664543,0.009739398956298828,0.003923203330487013,0.03236854076385498,0.022660911083221436,0.05563115328550339
Pythia_plus,ptlepton,18,102.0,108.0,0.40899649262428284,0.05193621665239334,0.0089358389377594,0.0029800746124237776,0.04217559099197388,0.016026318073272705,0.069438636302948
Pythia_plus,ptlepton,19,108.0,114.0,0.3612186014652252,0.05373098701238632,0.009040266275405884,0.0011072630295529962,0.05791100859642029,0.013872295618057251,0.08072234690189362
Pythia_plus,ptlepton,20,114.0,120.0,0.46412232518196106,0.07342291623353958,0.003657221794128418,0.002903951099142432,0.027707725763320923,0.012083560228347778,0.07953906804323196
Pythia_plus,ptlepton,21,120.0,150.0,0.3781733214855194,0.04069163277745247,0.007884383201599121,0.0008233663393184543,0.020058751106262207,0.03740110993385315,0.05932829901576042
Pythia_plus,ptlepton,22,150.0,180.0,0.39792922139167786,0.0729658231139183,0.00902646780014038,0.004990020301192999,0.17263934016227722,0.048733532428741455,0.1939321756362915
Pythia_plus,ptlepton,23,180.0,210.0,0.5973034501075745,0.15723396837711334,0.012516379356384277,0.010115324519574642,0.12303048372268677,0.028267860412597656,0.2022796869277954
Pythia_plus,ptlepton,24,210.0,240.0,0.6234479546546936,0.2724040150642395,0.01932835578918457,0.015575208701193333,0.4662629961967468,0.1452597975730896,0.5597514510154724
Pythia_plus,ptlepton,25,240.0,270.0,0.6857928037643433,0.39594265818595886,0.010518550872802734,0.07006268203258514,0.13415861129760742,0.021098315715789795,0.42453938722610474
Pythia_plus,ptlepton,26,270.0,300.0,0.22859762609004974,0.2639617919921875,0.01086348295211792,0.007975725457072258,0.1336810439825058,0.06644503772258759,0.30355069041252136
