pair_label,observable,bin,bin_low_edge,bin_up_edge,correction_factor,stat_unc,scale_unc,pdf_unc,shower_unc,model_unc,total_unc
Pythia_minus,philepton,1,-1.0,-0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pythia_minus,philepton,2,-0.84,-0.6799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pythia_minus,philepton,3,-0.6799999999999999,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pythia_minus,philepton,4,-0.52,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pythia_minus,philepton,5,-0.36,-0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pythia_minus,philepton,6,-0.19999999999999996,-0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pythia_minus,philepton,7,-0.040000000000000036,0.1200000000000001,0.6585016250610352,0.031110545620322227,0.0008420944213867188,0.0011994424276053905,0.01842719316482544,0.007092297077178955,0.03687649592757225
Pythia_minus,philepton,8,0.1200000000000001,0.28,0.6559911370277405,0.026237137615680695,0.0010635852813720703,0.0011567865731194615,0.04026919603347778,0.008792996406555176,0.048885393887758255
Pythia_minus,philepton,9,0.28,0.43999999999999995,0.6642617583274841,0.02666039764881134,0.0013394951820373535,0.00048312515718862414,0.010305702686309814,0.00838857889175415,0.02982247807085514
Pythia_minus,philepton,10,0.43999999999999995,0.6000000000000001,0.6329482197761536,0.02541215531527996,0.0010898113250732422,0.0009461462032049894,0.057108521461486816,0.007842421531677246,0.06301386654376984
Pythia_minus,philepton,11,0.6000000000000001,0.76,0.6728764176368713,0.027003489434719086,3.629922866821289e-05,0.00039483667933382094,0.01942574977874756,0.010288715362548828,0.034821875393390656
Pythia_minus,philepton,12,0.76,0.9199999999999999,0.7097813487052917,0.028219781816005707,0.00029212236404418945,0.000920084014069289,0.06259572505950928,0.011638045310974121,0.06964880973100662
Pythia_minus,philepton,13,0.9199999999999999,1.08,0.6632055044174194,0.026338905096054077,0.0008624792098999023,0.002347532892599702,0.034560441970825195,0.005932152271270752,0.04392729699611664
Pythia_minus,philepton,14,1.08,1.2400000000000002,0.6209298968315125,0.025113288313150406,0.0007418990135192871,0.0011323429644107819,0.013924598693847656,0.004887104034423828,0.029159700497984886
Pythia_minus,philepton,15,1.2400000000000002,1.4,0.6628780364990234,0.02649363875389099,0.000877678394317627,0.001526010106317699,0.02286982536315918,0.0007812380790710449,0.03505212068557739
Pythia_minus,philepton,16,1.4,1.56,0.6709029078483582,0.02678498439490795,0.0010633468627929688,0.0007386391516774893,0.052459895610809326,0.005372107028961182,0.05916089937090874
Pythia_minus,philepton,17,1.56,1.7200000000000002,0.6696487069129944,0.026864003390073776,0.0015375018119812012,0.0014188308268785477,0.012450754642486572,0.0047109127044677734,0.030054379254579544
Pythia_minus,philepton,18,1.7200000000000002,1.88,0.6502482295036316,0.026189075782895088,0.0014516711235046387,0.0004929401911795139,0.02216517925262451,0.0037034153938293457,0.03454313799738884
Pythia_minus,philepton,19,1.88,2.04,0.6580202579498291,0.02705739252269268,0.00022327899932861328,0.0018902360461652279,0.03798353672027588,0.0032816529273986816,0.04678935557603836
Pythia_minus,philepton,20,2.04,2.2,0.6745097637176514,0.027063215151429176,0.0008885860443115234,0.0018159919418394566,0.0126456618309021,0.0022301077842712402,0.030023178085684776
Pythia_minus,philepton,21,2.2,2.36,0.6651988625526428,0.026773221790790558,0.0012314915657043457,0.0012316058855503798,0.007881462574005127,0.003804922103881836,0.02822115644812584
Pythia_minus,philepton,22,2.36,2.52,0.690994381904602,0.027723006904125214,0.00048166513442993164,0.001100280205719173,0.01988387107849121,0.003436863422393799,0.034310173243284225
Pythia_minus,philepton,23,2.52,2.68,0.641198456287384,0.025726478546857834,0.0026366114616394043,0.0020931640174239874,0.020045816898345947,0.001353919506072998,0.03281543403863907
Pythia_minus,philepton,24,2.68,2.84,0.6399425864219666,0.02532820589840412,0.0022819042205810547,0.0010093052405864,0.01219409704208374,0.007193565368652344,0.02912365272641182
Pythia_minus,philepton,25,2.84,3.0,0.6313474774360657,0.02548287995159626,0.001395106315612793,0.0013838220620527864,0.010804295539855957,0.0035274624824523926,0.027971668168902397
Pythia_minus,philepton,26,3.0,3.16,0.6332582235336304,0.025843555107712746,0.0013303756713867188,0.0005799506325274706,0.025219619274139404,0.0063727498054504395,0.036696549504995346
Pythia_minus,philepton,27,3.16,3.3200000000000003,0.6331767439842224,0.025497328490018845,0.000518500804901123,0.0007076221518218517,0.034875452518463135,0.005740702152252197,0.04359055310487747
Pythia_minus,philepton,28,3.3200000000000003,3.4800000000000004,0.6986424326896667,0.02861805632710457,0.0006925463676452637,0.0007116736960597336,0.041642963886260986,0.006382286548614502,0.050939664244651794
Pythia_minus,philepton,29,3.4800000000000004,3.6399999999999997,0.6797927618026733,0.027518946677446365,0.0006707906723022461,0.0018751192837953568,0.025188028812408447,0.009286046028137207,0.03849579021334648
Pythia_minus,philepton,30,3.6399999999999997,3.8,0.7071389555931091,0.029164187610149384,0.00024688243865966797,0.0006361572886817157,0.009938955307006836,0.005222916603088379,0.0312582328915596
Pythia_minus,philepton,31,3.8,3.96,0.6726337671279907,0.02675257809460163,0.000179290771484375,0.0002938568650279194,0.009898960590362549,0.0044876933097839355,0.02887815423309803
Pythia_minus,philepton,32,3.96,4.12,0.7075276970863342,0.02855582907795906,0.0007045865058898926,0.0010573557810857892,0.023789405822753906,0.006761431694030762,0.03779818117618561
Pythia_minus,philepton,33,4.12,4.28,0.6284233331680298,0.025790322571992874,0.00032204389572143555,0.0013772554229944944,0.03881257772445679,0.002307116985321045,0.04667847603559494
Pythia_minus,philepton,34,4.28,4.44,0.6798774600028992,0.027399173006415367,0.0021514296531677246,0.0009300575475208461,0.027301788330078125,0.010458052158355713,0.040136851370334625
Pythia_minus,philepton,35,4.44,4.6000000000000005,0.6488737463951111,0.025894341990351677,0.001078784465789795,0.0007890042616054416,0.025144517421722412,0.005033314228057861,0.03646757826209068
Pythia_minus,philepton,36,4.6000000000000005,4.76,0.6141960024833679,0.024702729657292366,0.0003852248191833496,0.0003116826410405338,0.026920974254608154,0.004256784915924072,0.03678762540221214
Pythia_minus,philepton,37,4.76,4.92,0.6431920528411865,0.025977902114391327,0.0005549192428588867,0.00032065343111753464,0.033583104610443115,0.008386075496673584,0.043282944709062576
Pythia_minus,philepton,38,4.92,5.08,0.6498468518257141,0.025953250005841255,0.0006960630416870117,0.0006585070514120162,0.005590617656707764,0.0035752058029174805,0.026805343106389046
Pythia_minus,philepton,39,5.08,5.24,0.6725558638572693,0.02725531905889511,0.0007073879241943359,0.0014336243038997054,0.007261216640472412,0.00859743356704712,0.02953048050403595
Pythia_minus,philepton,40,5.24,5.4,0.6441785097122192,0.02557803876698017,0.0001748800277709961,0.0005534348892979324,0.01948636770248413,0.007335841655731201,0.03298645094037056
Pythia_minus,philepton,41,5.4,5.5600000000000005,0.6334801316261292,0.02542794495820999,0.000560760498046875,0.00039541508886031806,0.021069765090942383,0.005496382713317871,0.03348427265882492
Pythia_minus,philepton,42,5.5600000000000005,5.72,0.6739364266395569,0.027067581191658974,0.0005137324333190918,0.0026561596896499395,0.01046210527420044,0.0012502074241638184,0.029171762987971306
Pythia_minus,philepton,43,5.72,5.88,0.6457136273384094,0.025790736079216003,0.0013728737831115723,0.0008962774300016463,0.019617140293121338,0.012088298797607422,0.034623827785253525
Pythia_minus,philepton,44,5.88,6.04,0.6670408844947815,0.026391221210360527,0.0005023479461669922,0.0007861467893235385,0.009211540222167969,0.002220630645751953,0.028056204319000244
Pythia_minus,philepton,45,6.04,6.2,0.6909798979759216,0.027600519359111786,0.0024043917655944824,0.0018350748578086495,0.059014081954956055,0.0037007927894592285,0.06532453745603561
Pythia_minus,philepton,46,6.2,6.36,0.6376442313194275,0.03561658784747124,0.0015826821327209473,0.0012074057012796402,0.030529260635375977,0.005484402179718018,0.04727175086736679
Pythia_minus,philepton,47,6.36,6.5200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pythia_minus,philepton,48,6.5200000000000005,6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pythia_minus,philepton,49,6.68,6.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pythia_minus,philepton,50,6.84,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
