pair_label,observable,bin,bin_low_edge,bin_up_edge,correction_factor,stat_unc,scale_unc,pdf_unc,shower_unc,model_unc,total_unc
Herwig_plus,ptjet,1,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Herwig_plus,ptjet,2,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Herwig_plus,ptjet,3,20.0,30.0,0.6894795894622803,0.010204440914094448,0.000658869743347168,0.00048439434613101184,0.0,0.0,0.010237155482172966
Herwig_plus,ptjet,4,30.0,40.0,0.6811521053314209,0.008886431343853474,0.00047528743743896484,0.00032361288322135806,0.0,0.0,0.008905014954507351
Herwig_plus,ptjet,5,40.0,50.0,0.6764541268348694,0.01163339614868164,0.000815272331237793,0.0003122961788903922,0.0,0.0,0.01166610885411501
Herwig_plus,ptjet,6,50.0,60.0,0.6922054290771484,0.015446480363607407,0.0009409785270690918,0.0005719069740734994,0.0,0.0,0.015485679730772972
Herwig_plus,ptjet,7,60.0,70.0,0.6300168037414551,0.01761063002049923,0.002811253070831299,0.001747730653733015,0.0,0.0,0.017919039353728294
Herwig_plus,ptjet,8,70.0,80.0,0.7451510429382324,0.026003610342741013,0.001074671745300293,0.0007377583533525467,0.0,0.0,0.02603626251220703
Herwig_plus,ptjet,9,80.0,90.0,0.766792893409729,0.03415883332490921,0.0024213790893554688,0.0015188173856586218,0.0,0.0,0.03427821025252342
Herwig_plus,ptjet,10,90.0,100.0,0.7350238561630249,0.04020168259739876,0.003200352191925049,0.0019362533930689096,0.0,0.0,0.040375322103500366
Herwig_plus,ptjet,11,100.0,110.0,0.7926279902458191,0.05330381542444229,0.0010735392570495605,0.0006979541503824294,0.0,0.0,0.05331919342279434
Herwig_plus,ptjet,12,110.0,120.0,0.9073335528373718,0.07619190216064453,0.008859872817993164,0.005416641943156719,0.0,0.0,0.0768963173031807
Herwig_plus,ptjet,13,120.0,130.0,0.8751623630523682,0.0869915783405304,0.006366729736328125,0.007385442033410072,0.0,0.0,0.08753636479377747
Herwig_plus,ptjet,14,130.0,140.0,0.7897149324417114,0.09228730946779251,0.009078562259674072,0.0060133920051157475,0.0,0.0,0.09292754530906677
Herwig_plus,ptjet,15,140.0,150.0,0.8138251900672913,0.11264593154191971,0.007086694240570068,0.005928683094680309,0.0,0.0,0.11302422732114792
Herwig_plus,ptjet,16,150.0,160.0,0.9949652552604675,0.1597834825515747,0.002465367317199707,0.001958499662578106,0.0,0.0,0.1598145067691803
Herwig_plus,ptjet,17,160.0,170.0,0.8358149528503418,0.15133218467235565,0.014527380466461182,0.00884234718978405,0.0,0.0,0.15228480100631714
Herwig_plus,ptjet,18,170.0,180.0,1.1476860046386719,0.22461320459842682,0.019280076026916504,0.011679936200380325,0.0,0.0,0.22574152052402496
Herwig_plus,ptjet,19,180.0,200.0,0.7096804976463318,0.1259518414735794,0.014299631118774414,0.00994158536195755,0.0,0.0,0.12715022265911102
Herwig_plus,ptjet,20,200.0,220.0,0.6549295783042908,0.16643889248371124,0.009001016616821289,0.006569931283593178,0.0,0.0,0.1668115258216858
Herwig_plus,ptjet,21,220.0,240.0,0.4269171357154846,0.16338418424129486,0.01733243465423584,0.013986273668706417,0.0,0.0,0.1648951768875122
Herwig_plus,ptjet,22,240.0,260.0,0.548893392086029,0.22115544974803925,0.009481608867645264,0.005880344659090042,0.0,0.0,0.22143669426441193
Herwig_plus,ptjet,23,260.0,280.0,1.9211269617080688,1.1216964721679688,0.12234699726104736,0.09032753854990005,0.0,0.0,1.1319588422775269
Herwig_plus,ptjet,24,280.0,300.0,0.6985916495323181,0.570397675037384,0.04591172933578491,0.03104790858924389,0.0,0.0,0.5730840563774109
