pair_label,observable,bin,bin_low_edge,bin_up_edge,correction_factor,stat_unc,scale_unc,pdf_unc,shower_unc,model_unc,total_unc
Pythia_minus,ptlepton,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pythia_minus,ptlepton,2,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pythia_minus,ptlepton,3,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pythia_minus,ptlepton,4,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pythia_minus,ptlepton,5,24.0,30.0,0.60933917760849,0.00990558322519064,0.0005913972854614258,0.0006665014661848545,0.01587921380996704,0.006065249443054199,0.01969393901526928
Pythia_minus,ptlepton,6,30.0,36.0,0.7089172601699829,0.01123507134616375,0.00014865398406982422,0.0011937665985897183,0.0027761459350585938,0.005774021148681641,0.012989237904548645
Pythia_minus,ptlepton,7,36.0,42.0,0.6885462403297424,0.011699770577251911,0.0008487105369567871,0.0005001495592296124,0.013057231903076172,0.0061643123626708984,0.018610350787639618
Pythia_minus,ptlepton,8,42.0,48.0,0.7820557355880737,0.013330076821148396,0.0008606910705566406,0.0016496949829161167,0.011491715908050537,0.0070250630378723145,0.019041121006011963
Pythia_minus,ptlepton,9,48.0,54.0,1.0835217237472534,0.01945546083152294,0.0041065216064453125,0.0024311277084052563,0.012422442436218262,0.004898667335510254,0.024074943736195564
Pythia_minus,ptlepton,10,54.0,60.0,0.9068953394889832,0.019975395873188972,0.0004343390464782715,0.0019340504659339786,0.024202942848205566,0.0037102699279785156,0.03166218847036362
Pythia_minus,ptlepton,11,60.0,66.0,0.662509024143219,0.019464172422885895,0.0037385225296020508,0.002657600911334157,0.028056323528289795,0.016876816749572754,0.03836505860090256
Pythia_minus,ptlepton,12,66.0,72.0,0.4981558918952942,0.019858667626976967,0.005524873733520508,0.0009507033391855657,0.013678193092346191,0.015093982219696045,0.028995104134082794
Pythia_minus,ptlepton,13,72.0,78.0,0.39389896392822266,0.019959725439548492,0.0068245530128479,0.002481454750522971,0.0291440486907959,0.018473714590072632,0.04051884263753891
Pythia_minus,ptlepton,14,78.0,84.0,0.3601035177707672,0.023005757480859756,0.008363902568817139,0.002622626954689622,0.02433118224143982,0.02048555016517639,0.04022141173481941
Pythia_minus,ptlepton,15,84.0,90.0,0.3290494680404663,0.025144539773464203,0.008179336786270142,0.0015060057630762458,0.024625957012176514,0.019274085760116577,0.04097982123494148
Pythia_minus,ptlepton,16,90.0,96.0,0.3529139459133148,0.03318515792489052,0.008284687995910645,0.006688245572149754,0.030685603618621826,0.016182154417037964,0.049174096435308456
Pythia_minus,ptlepton,17,96.0,102.0,0.3754577338695526,0.04124544933438301,0.008041054010391235,0.007901832461357117,0.05423158407211304,0.03462916612625122,0.07725625485181808
Pythia_minus,ptlepton,18,102.0,108.0,0.3687041699886322,0.047623615711927414,0.007293760776519775,0.004668550565838814,0.033749550580978394,0.03159928321838379,0.0669369101524353
Pythia_minus,ptlepton,19,108.0,114.0,0.31738296151161194,0.04794403910636902,0.005833536386489868,0.0008424721308983862,0.03184083104133606,0.017075389623641968,0.06032228469848633
Pythia_minus,ptlepton,20,114.0,120.0,0.37951064109802246,0.06751038134098053,0.007624000310897827,0.00473432382568717,0.08987802267074585,0.04213330149650574,0.12038049846887589
Pythia_minus,ptlepton,21,120.0,150.0,0.3651043176651001,0.040388721972703934,0.006731212139129639,0.0006210366846062243,0.03254002332687378,0.030060142278671265,0.06032751500606537
Pythia_minus,ptlepton,22,150.0,180.0,0.4564385712146759,0.08406614512205124,0.00752529501914978,0.006061092484742403,0.15822765231132507,0.06953069567680359,0.1924343854188919
Pythia_minus,ptlepton,23,180.0,210.0,0.28721508383750916,0.08826642483472824,0.003999054431915283,0.008173630572855473,0.027144044637680054,0.02514597773551941,0.09613990783691406
Pythia_minus,ptlepton,24,210.0,240.0,0.984736979007721,0.4852837026119232,0.037817418575286865,0.01993451826274395,0.5533983707427979,0.08085364103317261,0.7416973114013672
Pythia_minus,ptlepton,25,240.0,270.0,0.6893158555030823,0.43596163392066956,0.004423618316650391,0.02791508659720421,1.4036808013916016,0.09972375631332397,1.473474144935608
Pythia_minus,ptlepton,26,270.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
